Wavelength	ABBE00354.asd
325	 6,15515224957376E-02 
326	 0,242549461557726 
327	 0,311214014019108 
328	 0,22136359723378 
329	 7,98136879272782E-03 
330	-0,106703925529737 
331	 3,44101183976338E-02 
332	 0,088212901160335 
333	 8,16565393732413E-02 
334	 0,199975324472175 
335	 0,228648457296915 
336	 0,146886245920085 
337	 5,94071195355804E-02 
338	 1,37987150582292E-02 
339	 4,18301306417036E-02 
340	 8,41885411678947E-02 
341	 0,10125045488684 
342	 7,41613763183566E-02 
343	 0,05898909761613 
344	 6,36180909378616E-02 
345	 4,11204025837809E-02 
346	 4,11976154520099E-02 
347	 0,10709785282865 
348	 0,114354194564673 
349	 7,40659112834013E-02 
350	 6,52303203327681E-02 
351	 8,29625240705081E-02 
352	 0,113484050779581 
353	 8,51776973388218E-02 
354	 3,21226348380091E-02 
355	 1,10359658229342E-02 
356	 1,60876103255026E-02 
357	 3,51654624799254E-02 
358	 4,28582334828236E-02 
359	 4,29894454227676E-02 
360	 3,87895684368164E-02 
361	 4,26135640049437E-02 
362	 4,43749313306663E-02 
363	 2,81559771399497E-02 
364	 3,08640668169766E-02 
365	 0,050320955782928 
366	 4,50123342542406E-02 
367	 4,24539358336346E-02 
368	 5,51282353005977E-02 
369	 4,11853727455638E-02 
370	 1,87219054397058E-02 
371	 3,06094505360514E-02 
372	 4,72140552876144E-02 
373	 5,53655391714898E-02 
374	 4,08262584550751E-02 
375	 2,68749994156186E-02 
376	 3,08717751428377E-02 
377	 3,14795410661447E-02 
378	 2,83528885387839E-02 
379	 2,93555143409085E-02 
380	 1,76336906946243E-02 
381	-3,15961789614951E-03 
382	 1,71599426952372E-02 
383	 0,039620533561508 
384	 2,91275692370737E-02 
385	 1,04592828794695E-02 
386	-2,80849294685708E-03 
387	 1,15566470520226E-02 
388	 1,89537234823161E-02 
389	 1,04802786943884E-02 
390	 1,94230994814921E-02 
391	 2,98073861950567E-02 
392	 2,02301291012696E-02 
393	 1,62676850722459E-02 
394	 2,10200697355917E-02 
395	 2,64459859157787E-02 
396	 3,27704277742358E-02 
397	 3,83196356455516E-02 
398	 3,41662101489255E-02 
399	 2,71304830330559E-02 
400	 2,86976912718681E-02 
401	 2,30972211664803E-02 
402	 0,012285996966521 
403	 1,91277840135126E-02 
404	 2,07223225230376E-02 
405	 4,60969172615497E-03 
406	 9,95002615773896E-03 
407	 2,60468030284313E-02 
408	 2,10319862507063E-02 
409	 1,36605584339265E-02 
410	 1,07187096981138E-02 
411	 1,82947998151854E-02 
412	 2,59380029745091E-02 
413	 2,42685857702716E-02 
414	 0,017921023006083 
415	 1,28137005289151E-02 
416	 2,23443187807772E-02 
417	 2,75047714946982E-02 
418	 2,21564382279415E-02 
419	 0,019683096409555 
420	 1,89542108872218E-02 
421	 1,69631571641467E-02 
422	 1,73151935586263E-02 
423	 1,93916298111155E-02 
424	 1,86720483448049E-02 
425	 1,88557702592175E-02 
426	 2,14649533048982E-02 
427	 1,94163953930069E-02 
428	 1,54565992715482E-02 
429	 1,58802268105072E-02 
430	 1,82427737691775E-02 
431	 2,08815763525385E-02 
432	 1,99646272276785E-02 
433	 0,018806697425253 
434	 2,00747000633603E-02 
435	 1,59264965139433E-02 
436	 1,01975136249884E-02 
437	 1,62180206583509E-02 
438	 0,020449570748452 
439	 1,83670634379815E-02 
440	 1,84011945185441E-02 
441	 1,92713242277881E-02 
442	 1,84696232529322E-02 
443	 1,85799405652048E-02 
444	 1,99228693769829E-02 
445	 2,18653071217492E-02 
446	 2,18157300279402E-02 
447	 1,87565056372711E-02 
448	 1,87129292684743E-02 
449	 2,04330743275051E-02 
450	 2,00631613101148E-02 
451	 0,019107354210833 
452	 1,80641186266808E-02 
453	 1,71382616633317E-02 
454	 1,70278761333262E-02 
455	 1,82402161360258E-02 
456	 1,90650305040488E-02 
457	 1,90374026173279E-02 
458	 1,76714710801423E-02 
459	 1,80511906023047E-02 
460	 2,05619372085076E-02 
461	 0,018041704149058 
462	 1,58584395475138E-02 
463	 2,19480701377827E-02 
464	 2,37505887534814E-02 
465	 1,95897669179059E-02 
466	 1,46627442502578E-02 
467	 1,34352492982163E-02 
468	 1,81309280423362E-02 
469	 2,00884268238086E-02 
470	 1,94727359917875E-02 
471	 1,95348367908597E-02 
472	 1,83825315142558E-02 
473	 1,63773103974142E-02 
474	 1,75448830184162E-02 
475	 1,85180014734783E-02 
476	 1,60399253679248E-02 
477	 1,68906667322477E-02 
478	 2,02665345547925E-02 
479	 2,03772563641818E-02 
480	 1,96664765390568E-02 
481	 1,92697160249465E-02 
482	 1,92196150130887E-02 
483	 0,01890372261671 
484	 0,01727848231088 
485	 1,85602102686421E-02 
486	 2,16651233915348E-02 
487	 1,80652409176587E-02 
488	 1,46546569861227E-02 
489	 1,64780823939557E-02 
490	 1,73737597858669E-02 
491	 1,71376291955389E-02 
492	 1,77083002849039E-02 
493	 0,018101785341099 
494	 1,79675260230022E-02 
495	 1,72811235760457E-02 
496	 1,63326475419233E-02 
