Wavelength	ABBE00295.asd
325	 0,245188039848384 
326	 0,232242535548321 
327	 0,220812395842609 
328	 0,168897242388591 
329	 0,096626849973706 
330	 6,50398545243117E-02 
331	 0,11298934679243 
332	 0,172815392934682 
333	 0,212219774587639 
334	 0,209365244078424 
335	 0,17257234514469 
336	 0,125533992319066 
337	 0,152696574146298 
338	 0,168030716549982 
339	 9,58143974075122E-02 
340	 0,104988672665032 
341	 0,151716181583084 
342	 0,06590170997046 
343	 3,12631858205844E-02 
344	 0,065214975442767 
345	 2,72821582709072E-04 
346	-2,35718930796648E-02 
347	 0,11954904642583 
348	 9,37697704828352E-02 
349	-3,46235488693999E-02 
350	 4,99772653343769E-02 
351	 0,104830183888101 
352	 5,82333523721305E-02 
353	 5,64237299108625E-02 
354	 0,067056071347868 
355	 3,75116904814511E-02 
356	 2,95463393899995E-02 
357	 4,85847223607333E-02 
358	 9,10788031119559E-02 
359	 7,56757028528908E-02 
360	-1,38912152580036E-02 
361	-2,63799119699305E-04 
362	 5,53214841154244E-02 
363	 4,09074286077721E-02 
364	 5,15459896105575E-02 
365	 8,76858830888074E-02 
366	 7,51393373895006E-02 
367	 4,74273135738626E-02 
368	 2,84286337341036E-02 
369	 2,42014265758348E-02 
370	 2,89161004762895E-02 
371	 3,03450977805362E-02 
372	 3,96023353188637E-02 
373	 5,10504222047717E-02 
374	 3,18597794903984E-02 
375	 1,22981897266685E-02 
376	 1,68391500779115E-02 
377	 3,59757396826652E-02 
378	 5,86807319036612E-02 
379	 6,74791560462558E-02 
380	 5,79927852169211E-02 
381	 3,47641766955869E-02 
382	 3,12677487939398E-02 
383	 0,041119280169557 
384	 5,43446998873083E-02 
385	 0,038762232975721 
386	 9,58848156846727E-03 
387	 2,10385708310455E-02 
388	 3,94470081149684E-02 
389	 4,77133863557876E-02 
390	 2,87368914630371E-02 
391	 1,42026267403292E-02 
392	 4,19223415379942E-02 
393	 4,67036176145093E-02 
394	 2,85463941024312E-02 
395	 2,89563692083813E-02 
396	 0,035792657191408 
397	 4,17837646992174E-02 
398	 4,28453272403649E-02 
399	 0,039170157434287 
400	 3,19242995612105E-02 
401	 2,29983815567948E-02 
402	 1,67800954768348E-02 
403	 2,64312647808905E-02 
404	 0,03097852692261 
405	 1,82128127744456E-02 
406	 1,27797929128572E-02 
407	 1,60882763002312E-02 
408	 2,44642720707817E-02 
409	 2,48808490084464E-02 
410	 0,016290727999278 
411	 1,39501154788864E-02 
412	 1,75669752311632E-02 
413	 2,51215453542403E-02 
414	 2,20335173246296E-02 
415	 1,30332369574045E-02 
416	 1,76228887643311E-02 
417	 2,07635396546146E-02 
418	 1,76273508909261E-02 
419	 1,80435001945189E-02 
420	 0,018185842428318 
421	 1,22624020785153E-02 
422	 9,19647650974496E-03 
423	 1,08132441111574E-02 
424	 1,65807429639048E-02 
425	 1,95433081248549E-02 
426	 1,60953384853519E-02 
427	 1,54001656227848E-02 
428	 1,65076390879603E-02 
429	 1,52809143790587E-02 
430	 1,56685018595877E-02 
431	 1,83416962557184E-02 
432	 2,19327873663502E-02 
433	 2,23984669494411E-02 
434	 1,67494892290478E-02 
435	 1,30613073833691E-02 
436	 1,30557660555608E-02 
437	 1,70047535651739E-02 
438	 1,94586440702756E-02 
439	 1,84257980820544E-02 
440	 1,76226677530804E-02 
441	 1,79221766122466E-02 
442	 1,99532643400601E-02 
443	 1,96630752259495E-02 
444	 1,77711311564194E-02 
445	 2,06034785272962E-02 
446	 2,17674923832695E-02 
447	 1,80166715880913E-02 
448	 1,74794163635422E-02 
449	 1,88445573103903E-02 
450	 1,74497310479622E-02 
451	 1,71273812688759E-02 
452	 0,01842992961863 
453	 1,87347255348895E-02 
454	 1,75603204026476E-02 
455	 1,48299225371861E-02 
456	 1,49193238709182E-02 
457	 1,72481773022763E-02 
458	 1,82399732497467E-02 
459	 0,01743746836635 
460	 1,50484311437906E-02 
461	 1,41479462731331E-02 
462	 1,47813841078468E-02 
463	 1,65556676245076E-02 
464	 0,017824733540797 
465	 1,77453209412114E-02 
466	 1,48408109336268E-02 
467	 1,41279331620372E-02 
468	 1,81662313854976E-02 
469	 1,78954226342852E-02 
470	 1,53405817864733E-02 
