Wavelength	ABBE00437.asd
325	 0,227641646352633 
326	 7,38486796338036E-02 
327	-4,59806378566794E-02 
328	-0,166271629028093 
329	-0,11177221846593 
330	 2,59032159501158E-02 
331	 0,120057092250415 
332	 0,101201765926022 
333	 5,12130575555523E-02 
334	 0,156830604704654 
335	 0,158828317656635 
336	 4,34354048298757E-02 
337	-7,02531252372833E-03 
338	 1,24951263752098E-02 
339	 0,108823077876365 
340	 0,198549958192486 
341	 0,209316082475823 
342	 0,104646679737612 
343	 6,04949657010751E-02 
344	 0,100069818399685 
345	 8,81397121617672E-02 
346	 7,06114556881631E-02 
347	 9,59957540757355E-02 
348	 8,74392803273672E-02 
349	 6,15864916329147E-02 
350	 9,88793981385051E-02 
351	 0,101221829570222 
352	 4,60294288524515E-02 
353	 3,08920556378247E-02 
354	 0,030288867177022 
355	 5,42604805733708E-03 
356	-2,1152492972386E-03 
357	 9,94047271064098E-03 
358	 2,99698344122604E-02 
359	 5,15115406515255E-02 
360	 6,74417508191921E-02 
361	 4,60041407365271E-02 
362	 2,36257760736359E-02 
363	 5,31358746513297E-02 
364	 7,19938657486094E-02 
365	 6,87913292441681E-02 
366	 5,89614606521362E-02 
367	 5,07646021349896E-02 
368	 4,90222931483157E-02 
369	 0,046544114317166 
370	 0,045865321265119 
371	 5,44861512137739E-02 
372	 5,20724845909865E-02 
373	 3,62747094009637E-02 
374	 2,03113026110161E-02 
375	 1,92803787165488E-02 
376	 4,12653778875561E-02 
377	 5,42070035081245E-02 
378	 5,47865338571088E-02 
379	 4,71726509887044E-02 
380	 3,32880090571028E-02 
381	 2,08817181684523E-02 
382	 4,47381625257692E-02 
383	 6,58364472028412E-02 
384	 5,07279425993451E-02 
385	 3,21839878362552E-02 
386	 0,021074090822891 
387	 2,63332165388114E-02 
388	 0,035474451166153 
389	 0,041461735563261 
390	 3,82555697943137E-02 
391	 3,51863533999398E-02 
392	 4,34518226916172E-02 
393	 4,75181267213499E-02 
394	 4,46551547506574E-02 
395	 3,54361388622535E-02 
396	 3,45966427498819E-02 
397	 4,70554523676565E-02 
398	 4,86003750918722E-02 
399	 4,19991982971115E-02 
400	 3,51936307670797E-02 
401	 3,10892679021027E-02 
402	 3,04785172837832E-02 
403	 3,16175277810678E-02 
404	 3,18933747939047E-02 
405	 3,01009950511875E-02 
406	 3,24134085321722E-02 
407	 3,69606268640912E-02 
408	 3,87415063939757E-02 
409	 3,80440197772963E-02 
410	 3,56458537938374E-02 
411	 3,50748697055678E-02 
412	 3,51075033156484E-02 
413	 3,44178620163177E-02 
414	 3,35764345309589E-02 
415	 3,29737476545087E-02 
416	 3,32483214009807E-02 
417	 3,46541168858268E-02 
418	 3,61782758543954E-02 
419	 3,07601583265157E-02 
420	 2,65724076768643E-02 
421	 3,45050299755638E-02 
422	 3,64563632727467E-02 
423	 3,16358602092004E-02 
424	 3,13586760428978E-02 
425	 3,29781318571365E-02 
426	 3,41850590260555E-02 
427	 2,96324310597789E-02 
428	 2,39805450683038E-02 
429	 2,67568116712928E-02 
430	 2,99886418821565E-02 
431	 3,16266451368959E-02 
432	 3,44068979089146E-02 
433	 3,53249108035117E-02 
434	 0,032028759916251 
435	 3,01531952647591E-02 
436	 0,030903686699999 
437	 3,48362700596876E-02 
438	 3,60831056424034E-02 
439	 3,32772921350507E-02 
440	 3,46253785812316E-02 
441	 3,69012416536225E-02 
442	 3,51905386895194E-02 
443	 3,52023054776346E-02 
444	 3,75059680514946E-02 
445	 3,98697568840771E-02 
446	 3,91734339211584E-02 
447	 0,034327461111055 
448	 3,37207220972579E-02 
449	 3,60587879653791E-02 
450	 3,68109276945377E-02 
451	 3,59565733067094E-02 
452	 3,45285067542364E-02 
453	 3,82433481536038E-02 
454	 4,09957899108553E-02 
455	 3,73800743570647E-02 
456	 3,54376167001867E-02 
457	 3,60634231863017E-02 
458	 3,70294768582444E-02 
459	 3,91104323363584E-02 
460	 4,14646568572224E-02 
461	 3,78208500405411E-02 
462	 3,35945038181969E-02 
463	 3,66370734906048E-02 
464	 3,87413597362384E-02 
465	 3,83431081433219E-02 
466	 3,74868596871101E-02 
467	 3,74541554672908E-02 
468	 3,88626805317922E-02 
469	 0,038447646468507 
470	 0,038218356323611 
471	 4,36091035735451E-02 
472	 4,51448039999929E-02 
473	 4,10923760886641E-02 
474	 3,85585988479623E-02 
475	 3,86084036297763E-02 
476	 4,16732885156691E-02 
477	 4,34530654818368E-02 
478	 4,32304384836977E-02 
479	 4,18639927911494E-02 
480	 4,09513746300971E-02 
481	 4,11486687505783E-02 
482	 4,05176781863124E-02 
483	 3,98510787262311E-02 
484	 4,06669814193226E-02 
485	 4,03062838845247E-02 
486	 3,86725043601478E-02 
487	 3,81051950627093E-02 
488	 3,80718040723602E-02 
489	 3,82459327917338E-02 
490	 4,02017026057462E-02 
491	 4,23425805792951E-02 
492	 4,03723976344727E-02 
493	 4,00749046400362E-02 
494	 4,25303535728399E-02 
495	 4,18196404857702E-02 
496	 4,00870529351967E-02 
497	 4,02005312664575E-02 
498	 4,02829914279588E-02 
499	 3,99356682452863E-02 
500	 3,89225986008203E-02 
501	 3,89760056991547E-02 
502	 4,09211719294336E-02 
503	 4,30781618849578E-02 
504	 4,42172676851039E-02 
505	 4,25723136756246E-02 
506	 4,22459604412726E-02 
507	 4,36285559277979E-02 
508	 4,23888968354074E-02 
509	 4,10030807435733E-02 
510	 4,17554345407618E-02 
511	 4,18401864557272E-02 
512	 4,17257946505604E-02 
513	 0,044125002833953 
514	 4,60863458838796E-02 
515	 4,64021347028256E-02 
516	 4,62856384468507E-02 
517	 4,63190720589014E-02 
518	 4,71526082718748E-02 
519	 4,67414494053127E-02 
520	 4,54062706733986E-02 
521	 4,63274661738706E-02 
522	 4,71043087597199E-02 
523	 4,61641110677568E-02 
524	 4,65284278962534E-02 
525	 4,78076566455671E-02 
526	 4,81856259370475E-02 
527	 0,048009082979687 
528	 4,74535156029802E-02 
529	 0,046994368984654 
530	 4,69621068880011E-02 
531	 4,76462841176483E-02 
532	 4,68821509197405E-02 
533	 4,53388573042203E-02 
534	 4,67862944763616E-02 
535	 4,79522979299434E-02 
536	 4,71083968900793E-02 
537	 4,71081051962679E-02 
538	 4,77016948260934E-02 
539	 4,76641856149008E-02 
540	 4,82687607718944E-02 
541	 4,93804622682429E-02 
542	 0,048514869897195 
543	 4,78013541895342E-02 
544	 4,93140127372242E-02 
545	 5,04950837744249E-02 
546	 5,06295951237108E-02 
547	 4,91446509301402E-02 
548	 4,83451121881091E-02 
549	 4,92990050111665E-02 
550	 5,03959456385441E-02 
551	 0,05122203712613 
552	 5,14860031761751E-02 
553	 5,11664577966041E-02 
554	 0,050622294153177 
555	 5,12907502867797E-02 
556	 5,16719714969046E-02 
557	 5,06670104520907E-02 
558	 5,11888296796479E-02 
559	 5,26078673972156E-02 
560	 5,19978290565105E-02 
561	 5,14851825798849E-02 
562	 5,17894662751412E-02 
563	 0,051901794613841 
564	 5,17637989879053E-02 
565	 5,14063627307924E-02 
566	 0,051788851527399 
567	 5,26965038192512E-02 
568	 5,24232593936452E-02 
569	 5,21955109824712E-02 
570	 5,28399107530648E-02 
571	 5,35378815571619E-02 
572	 5,40654356704758E-02 
573	 5,42586286602037E-02 
574	 5,41599206231208E-02 
575	 5,40689373858559E-02 
576	 5,53259528224257E-02 
577	 5,68375984030759E-02 
578	 5,72925315832586E-02 
579	 5,75525248280407E-02 
580	 0,057834937273995 
