Wavelength	ABBE00368.asd
325	 0,30194873818146 
326	 0,238868019033308 
327	 0,268713982215324 
328	 0,361668914459525 
329	 0,270663361129893 
330	 0,187169424000522 
331	 0,288046453373229 
332	 0,202067241857074 
333	 6,14610900023162E-02 
334	 0,223666034356266 
335	 0,312852625705251 
336	 0,272907503324375 
337	 0,256207332141452 
338	 0,236381820955739 
339	 0,182369381417175 
340	 0,216521829239532 
341	 0,290427632343035 
342	 0,269675362183625 
343	 0,25844840001516 
344	 0,275907095627049 
345	 0,275860448321517 
346	 0,27760919859689 
347	 0,299665623118354 
348	 0,276170338790438 
349	 0,237361120579602 
350	 0,290161695323572 
351	 0,30958630467444 
352	 0,261838558637586 
353	 0,244015770551748 
354	 0,243816317605958 
355	 0,237235810252514 
356	 0,239838266652856 
357	 0,254128910454588 
358	 0,283955861539757 
359	 0,301924761714424 
360	 0,296942096362551 
361	 0,284584064592579 
362	 0,271814227639649 
363	 0,264354539755227 
364	 0,270125504732758 
365	 0,282121985872083 
366	 0,267117455898765 
367	 0,261339332500617 
368	 0,282359515510465 
369	 0,289929915344026 
370	 0,28379463231893 
371	 0,271273900437456 
372	 0,268605536647699 
373	 0,276295456087795 
374	 0,270585350066044 
375	 0,272386716496479 
376	 0,296157763645545 
377	 0,323805820806671 
378	 0,337620103856798 
379	 0,303579274100507 
380	 0,27947898401634 
381	 0,283706117407395 
382	 0,306258353412471 
383	 0,318501978654145 
384	 0,299227853432542 
385	 0,288125718900755 
386	 0,289445084681478 
387	 0,291571100816065 
388	 0,298094979916404 
389	 0,305539807937904 
390	 0,290289177479322 
391	 0,276020900811486 
392	 0,292056013877361 
393	 0,302167015323097 
394	 0,301719568970855 
395	 0,301867572615427 
396	 0,302986908753375 
397	 0,305767495407127 
398	 0,312716277310646 
399	 0,317893565698421 
400	 0,312180691891922 
401	 0,311170582318214 
402	 0,315515446174383 
403	 0,312007529521891 
404	 0,306128031706371 
405	 0,302171567046865 
406	 0,30469099119402 
407	 0,308086758554965 
408	 0,298839084734976 
409	 0,298298078291079 
410	 0,309494114136042 
411	 0,316610444925844 
412	 0,315934001217725 
413	 0,306208885809065 
414	 0,303711230572981 
415	 0,308136079830672 
416	 0,310900709904514 
417	 0,310724448813396 
418	 0,307452620131217 
419	 0,304858743942677 
420	 0,303047778291109 
421	 0,301634159309187 
422	 0,301304659912573 
423	 0,302476108085097 
424	 0,306431670377443 
425	 0,309396329071867 
426	 0,309149297459788 
427	 0,308601423963113 
428	 0,309062746518662 
429	 0,312479957526952 
430	 0,312352417980047 
431	 0,308264143055354 
432	 0,307321153398135 
433	 0,307549629272918 
434	 0,306884420777602 
435	 0,304077535623078 
436	 0,301790077181612 
437	 0,307502484005862 
438	 0,312132480962001 
439	 0,312145923144646 
440	 0,310970325342345 
441	 0,310031562510293 
442	 0,310671126980483 
443	 0,312693802299643 
444	 0,314829008575341 
445	 0,313042870552287 
446	 0,311750390351654 
447	 0,313490492309583 
448	 0,315045809085583 
449	 0,315799039823899 
450	 0,315483268394623 
451	 0,315418588617008 
452	 0,316330530362528 
453	 0,319313327808082 
454	 0,3215368355286 
455	 0,32051380550773 
456	 0,318651569842512 
457	 0,31733451467509 
458	 0,318712312053088 
459	 0,320010770154313 
460	 0,320145549483752 
461	 0,320843106491288 
462	 0,321425666920907 
463	 0,320793863512446 
464	 0,321276026454149 
465	 0,322441572769091 
466	 0,320234979321771 
467	 0,319859875689669 
468	 0,324163009330837 
469	 0,325855021718907 
470	 0,325495284156928 
471	 0,326577274003495 
472	 0,326407489762723 
473	 0,324582673630177 
474	 0,322696646099556 
475	 0,322232559787252 
476	 0,324396634447101 
477	 0,325948055172349 
478	 0,326269159971292 
479	 0,325648425355518 
480	 0,326062401115415 
481	 0,327870976030838 
482	 0,326175825013643 
483	 0,324056377390925 
484	 0,326816526698819 
485	 0,328358349889168 
486	 0,327339097386845 
487	 0,32495203250118 
488	 0,324069811647961 
489	 0,326553652295072 
490	 0,327888579792825 
491	 0,327561792738622 
492	 0,325963890492839 
493	 0,326023809549861 
494	 0,327986237776993 
495	 0,326613454724006 
496	 0,324530451948781 
497	 0,325083601680791 
498	 0,327095988317001 
499	 0,329285702733553 
500	 0,328689260066965 
501	 0,327816726290677 
502	 0,328097108283741 
503	 0,328558484974063 
504	 0,329117947479272 
505	 0,329862617654872 
506	 0,330196247567928 
507	 0,330455262972374 
508	 0,333044971033736 
509	 0,335245689211297 
510	 0,334626435582799 
511	 0,333562224120584 
512	 0,333379125121001 
513	 0,336434804256685 
514	 0,338127905632802 
515	 0,337127094126425 
516	 0,33922244157417 
517	 0,341734381498573 
518	 0,340198099259483 
519	 0,339696112363928 
520	 0,340779397143666 
521	 0,340527898517125 
522	 0,33942379035325 
523	 0,33808843716172 
524	 0,339122484506749 
525	 0,341135888237615 
526	 0,339973973962352 
527	 0,339557592632974 
528	 0,340703046424071 
529	 0,340284967039777 
530	 0,339119779332603 
531	 0,338402949879655 
532	 0,338150289017341 
533	 0,338479087734421 
534	 0,339802903304857 
535	 0,340393237550003 
536	 0,339385110523124 
537	 0,338784949502046 
538	 0,338916200519339 
539	 0,339868598719744 
540	 0,340488889212276 
541	 0,340486770582427 
542	 0,340631653155686 
543	 0,340668366605311 
544	 0,3403418084408 
545	 0,340281804690828 
546	 0,340457779378647 
547	 0,34042138864282 
548	 0,34024367193557 
549	 0,340047551123391 
550	 0,340342687568656 
551	 0,341148276118095 
552	 0,342439409254899 
553	 0,343161383560154 
554	 0,34309971513553 
555	 0,343022202142757 
556	 0,342370395044565 
557	 0,340810141578924 
558	 0,340256229133612 
559	 0,340639274298968 
560	 0,34097610060708 
561	 0,340711096788889 
562	 0,339715331617695 
563	 0,339060417522688 
564	 0,338772799901714 
565	 0,338732622529476 
566	 0,338995087905757 
567	 0,339342947118403 
568	 0,338842422191944 
569	 0,339318364182252 
570	 0,341756778010181 
571	 0,342447215508942 
572	 0,342189805951311 
573	 0,344107929834957 
574	 0,34554095208734 
575	 0,346028944438799 
576	 0,348146776196806 
577	 0,350765188981023 
578	 0,352435485282907 
579	 0,353712781336335 
580	 0,354628018664756 
581	 0,354770947825265 
582	 0,355682444164154 
583	 0,358035448439484 
584	 0,359458156410115 
585	 0,360432795823794 
586	 0,362445291277831 
587	 0,363665186768308 
588	 0,363935281899767 
589	 0,36516904385891 
590	 0,366341887752955 
591	 0,366495200409407 
592	 0,36720899531812 
593	 0,368360684011316 
594	 0,368719389420481 
595	 0,369156263769701 
596	 0,369960614316314 
597	 0,370272440979162 
598	 0,370351244631644 
599	 0,370728646258995 
600	 0,370749941789845 
601	 0,370335437573201 
602	 0,369945482791716 
603	 0,369350023170558 
604	 0,368429892337 
605	 0,368032454173457 
606	 0,367878248004685 
607	 0,366889784035296 
608	 0,366011650414838 
609	 0,365600564719694 
610	 0,365543751409844 
611	 0,365236744129732 
612	 0,363971127508868 
613	 0,363204813590986 
614	 0,36310880505522 
615	 0,362992048520918 
616	 0,362600176590666 
617	 0,361818757778318 
618	 0,36125683613926 
619	 0,360990199928758 
620	 0,361013806929231 
621	 0,360697486699194 
622	 0,360071383211275 
623	 0,360354381364741 
624	 0,36106482916693 
625	 0,361611728066686 
626	 0,361668561610575 
627	 0,361514188220512 
628	 0,362221898608194 
629	 0,362887033609292 
630	 0,363117007517026 
631	 0,363686612387684 
632	 0,364447536797777 
633	 0,365022339370386 
634	 0,365523227456527 
635	 0,366054597471649 
636	 0,366900291031392 
637	 0,367851547602389 
638	 0,368727719487775 
639	 0,3696383384866 
640	 0,370618135104784 
641	 0,371767189306205 
642	 0,372763107401003 
643	 0,373434876328764 
644	 0,373729692003812 
645	 0,373962474904781 
646	 0,374539334218869 
647	 0,374802350432583 
648	 0,374618240493622 
649	 0,374238609412842 
650	 0,373435327210505 
651	 0,372127961689744 
652	 0,370945354536925 
653	 0,369949601416326 
654	 0,369084377649602 
655	 0,367903745729172 
656	 0,366289657515209 
657	 0,364540830388749 
658	 0,362840265035034 
659	 0,361343830192206 
660	 0,359792046352562 
661	 0,358026117637188 
662	 0,35571354442864 
663	 0,3536408173436 
664	 0,352137379176186 
665	 0,350285431865707 
666	 0,34849841643843 
667	 0,347567475097883 
668	 0,346868287332974 
669	 0,346150934222828 
670	 0,345181227823311 
671	 0,344439886055679 
672	 0,3442851381081 
673	 0,344140876499091 
674	 0,343943375643228 
675	 0,34382747632951 
676	 0,343694614466198 
677	 0,343486146385826 
678	 0,343039045739595 
679	 0,342783522124195 
680	 0,343226445783617 
681	 0,343922349266921 
682	 0,344869024925043 
683	 0,34646923726628 
684	 0,347957885202617 
685	 0,349010457497167 
686	 0,350854258237612 
687	 0,353491899894278 
688	 0,356577288026696 
689	 0,360273534625494 
690	 0,36459554563358 
691	 0,369326763799897 
692	 0,374879343942076 
693	 0,381575759187264 
694	 0,388452315813858 
695	 0,395651473065589 
696	 0,404087072946993 
697	 0,412857685287673 
698	 0,421603178479263 
699	 0,430619051592261 
700	 0,439984801253329 
701	 0,449778869504566 
702	 0,459410290479469 
703	 0,468664870688383 
704	 0,477695644913741 
705	 0,486036858224846 
706	 0,493476187782218 
707	 0,500977974126629 
708	 0,508317773041667 
709	 0,514829494424296 
710	 0,520977330076534 
711	 0,526833464286928 
712	 0,532182987526345 
713	 0,536885081371354 
714	 0,540853500640708 
715	 0,544686771331296 
716	 0,54851949075803 
717	 0,552411648279896 
718	 0,555713706121702 
719	 0,558248125069763 
720	 0,560917642853739 
721	 0,563450833378059 
722	 0,565380463949541 
723	 0,567239990255483 
724	 0,569102755023007 
725	 0,570618539024276 
726	 0,572354902723604 
727	 0,5745319021553 
728	 0,575907367623772 
729	 0,576661160401018 
730	 0,577401164700039 
731	 0,578330922814515 
732	 0,579456883710145 
733	 0,580322565084185 
734	 0,581207684745041 
735	 0,582317000063157 
736	 0,582834787846368 
737	 0,583069602951522 
738	 0,584147380575424 
739	 0,585257820303892 
740	 0,586026301061676 
741	 0,58623115001752 
742	 0,586238805963532 
743	 0,586497550915299 
744	 0,586920299732417 
745	 0,587418672540576 
746	 0,587800091576031 
747	 0,587964466356117 
748	 0,587921544133677 
749	 0,588187343481994 
750	 0,588546685194198 
751	 0,588569250510612 
752	 0,588665045805544 
753	 0,588836851497682 
754	 0,588651529613202 
755	 0,588464347891456 
756	 0,588556743878623 
757	 0,58900294623253 
758	 0,589418606779363 
759	 0,588944236125082 
760	 0,589024018395157 
761	 0,589872359679405 
762	 0,590100028445283 
763	 0,5900372605238 
764	 0,590067475439639 
765	 0,590140913975864 
766	 0,590317200959139 
767	 0,590730031016152 
768	 0,591216193352929 
769	 0,591648428010405 
770	 0,591784576404349 
771	 0,591836763207259 
772	 0,592073015037856 
773	 0,592043794286402 
774	 0,591823606692139 
775	 0,591937159874358 
776	 0,592055329987942 
777	 0,592058667817652 
778	 0,59241528124686 
779	 0,592658538143436 
780	 0,592035535447807 
781	 0,592094064746986 
782	 0,592826259542852 
783	 0,592608566779183 
784	 0,592364650135499 
785	 0,592672183394842 
786	 0,592951848380208 
787	 0,593090376587686 
788	 0,593046428224828 
789	 0,592794658012049 
790	 0,592487973012219 
791	 0,592734162401422 
792	 0,592989976809105 
793	 0,59282790790804 
794	 0,592687319425658 
795	 0,592648820926281 
796	 0,592720967160796 
797	 0,592868103049219 
798	 0,592954469324096 
799	 0,592408580969797 
800	 0,592018812163833 
801	 0,592500198248562 
802	 0,59289461492575 
803	 0,593038738566594 
804	 0,593020444526677 
805	 0,59294093105476 
806	 0,592929205815582 
807	 0,593389740816931 
808	 0,593743681178968 
809	 0,593378845652996 
810	 0,593119939522457 
811	 0,593150303023081 
812	 0,59343938584034 
813	 0,593832132222174 
