Wavelength	ABBE00268.asd
325	 5,58941227860052E-02 
326	 1,56134346216991E-02 
327	 4,40978538806976E-02 
328	 0,102648569542885 
329	 1,71136653895275E-02 
330	-6,96794135882124E-02 
331	-2,01370557939176E-02 
332	-1,99567934614464E-02 
333	-4,00483941710157E-02 
334	 2,76784514343752E-02 
335	 0,116602233204466 
336	 0,183840281200309 
337	 0,12264528643119 
338	 2,26695597633537E-02 
339	-4,97984792070124E-02 
340	 5,06031716537909E-02 
341	 0,176571972776474 
342	 1,21507649795635E-02 
343	-0,05385752365552 
344	 3,55880569466892E-02 
345	 0,032870415479759 
346	 2,61166847791275E-02 
347	 0,106498829887831 
348	 8,94002170509991E-02 
349	 1,01307149867903E-02 
350	 2,83159595579991E-02 
351	 7,22077152591151E-02 
352	 0,104207956035108 
353	 7,47921121017104E-02 
354	 1,79873424512336E-02 
355	-1,07022763523882E-02 
356	-2,38520968542721E-02 
357	-2,07441083114677E-02 
358	 0,014139915343211 
359	 0,038823297246408 
360	 3,44662440739624E-02 
361	 1,22142024594568E-02 
362	-3,74971283733168E-03 
363	 1,57526280880603E-02 
364	 3,22850643684028E-02 
365	 3,98469632389905E-02 
366	 5,55902597995097E-02 
367	 5,42534672485262E-02 
368	 2,64647576375602E-02 
369	 1,63300284110844E-02 
370	 1,80499764195696E-02 
371	 1,07545097380759E-02 
372	 0,019601300247185 
373	 4,12015627878118E-02 
374	 3,37098687201542E-02 
375	 2,88525460796423E-02 
376	 4,86614497436061E-02 
377	 5,09400763132402E-02 
378	 4,06837239191949E-02 
379	 4,13906757264361E-02 
380	 4,11631366614144E-02 
381	 0,038106894050776 
382	 4,33592313508237E-02 
383	 3,74574776461075E-02 
384	 4,92048977237802E-03 
385	-4,29716977963289E-03 
386	 1,13152980992254E-02 
387	 3,14160764182668E-02 
388	 3,63597327984955E-02 
389	 2,27646116864903E-02 
390	 2,25665872732061E-02 
391	 2,57996132069021E-02 
392	 1,80146879316269E-02 
393	 0,020426180930046 
394	 3,00486605508051E-02 
395	 2,59542418336807E-02 
396	 1,89435967893937E-02 
397	 1,60442008400709E-02 
398	 2,36099278474522E-02 
399	 3,16488937018278E-02 
400	 2,47445649367769E-02 
401	 1,86800213901326E-02 
402	 1,74286885033459E-02 
403	 1,91069186789952E-02 
404	 1,96519975092327E-02 
405	 1,68606896112471E-02 
406	 1,72278004412984E-02 
407	 0,01954308808217 
408	 1,94562245023899E-02 
409	 2,04578130478027E-02 
410	 2,19163642207146E-02 
411	 1,59410890669357E-02 
412	 1,11186405993184E-02 
413	 1,48422177281937E-02 
414	 1,39988598892943E-02 
415	 0,010194990981979 
416	 0,013591931250092 
417	 0,018680258168014 
418	 2,19385162557684E-02 
419	 1,69845523593608E-02 
420	 1,00178956543686E-02 
421	 9,46803523209127E-03 
422	 8,52940757386492E-03 
423	 7,82009697918003E-03 
424	 1,50232881675906E-02 
425	 1,97316746633857E-02 
426	 1,60978596003655E-02 
427	 1,30624361421045E-02 
428	 1,24196225139172E-02 
429	 1,52365177572639E-02 
430	 1,75109299462056E-02 
431	 1,79493596523274E-02 
432	 1,69194874908816E-02 
433	 1,74984466144904E-02 
434	 2,17934465780908E-02 
435	 1,91383456601346E-02 
436	 1,29086260672738E-02 
437	 1,67999571106902E-02 
438	 1,91221002807672E-02 
439	 1,62275727399857E-02 
440	 1,57638882116043E-02 
441	 1,70859475734573E-02 
442	 1,85625298075196E-02 
443	 0,016995531896273 
444	 1,38357350070602E-02 
445	 1,68343189500533E-02 
446	 1,96171526173357E-02 
447	 1,85839857159859E-02 
448	 0,018869062967291 
449	 1,95955107539561E-02 
450	 1,78090575465234E-02 
451	 1,65283864250181E-02 
452	 1,65678149983861E-02 
453	 1,70085977654507E-02 
454	 1,67812767318166E-02 
455	 1,51530410712724E-02 
456	 1,62565460104736E-02 
457	 1,87325773730806E-02 
458	 1,67085331055135E-02 
459	 1,55202631919677E-02 
460	 1,69797644131885E-02 
461	 1,71723476566148E-02 
462	 1,66799721561096E-02 
463	 1,67227857754487E-02 
464	 1,88528473014381E-02 
465	 2,14357799684973E-02 
466	 1,71084740793304E-02 
467	 1,42721052546178E-02 
468	 1,78507824361414E-02 
469	 1,87403938919049E-02 
470	 1,72381711060827E-02 
471	 1,64264000301117E-02 
472	 1,75485409351199E-02 
473	 2,00245044326307E-02 
474	 1,87124860866415E-02 
475	 1,64207667170836E-02 
476	 1,62369717905767E-02 
477	 1,88602433991563E-02 
478	 2,22626991787491E-02 
479	 2,06417361845514E-02 
480	 1,92511215566011E-02 
481	 1,99636261685137E-02 
482	 1,71021341063033E-02 
483	 1,42401410589929E-02 
484	 1,74741001689524E-02 
485	 1,94007742386291E-02 
486	 1,85369924343562E-02 
487	 1,75961030801243E-02 
488	 1,60647128643021E-02 
489	 1,38138327189405E-02 
490	 1,36677638497326E-02 
491	 0,01516178852298 
492	 0,016117296014518 
493	 1,81150715713593E-02 
494	 2,05128794321488E-02 
495	 1,77096492557738E-02 
496	 1,39114004284846E-02 
497	 1,42107846094995E-02 
498	 1,50927872307258E-02 
499	 1,56341726944288E-02 
500	 1,54501497896715E-02 
501	 1,55202100824058E-02 
502	 1,63748805445687E-02 
503	 0,017638277791932 
504	 0,018294958595393 
505	 1,67060867738615E-02 
506	 1,51053506558941E-02 
507	 0,014329151481528 
508	 1,45220518296016E-02 
509	 1,46789030959126E-02 
510	 1,40149813749703E-02 
511	 1,50860491453506E-02 
512	 1,74691349973116E-02 
513	 1,92757309854832E-02 
514	 1,90811454674532E-02 
515	 1,68111578559937E-02 
516	 0,016601765118613 
517	 1,75655975645295E-02 
518	 1,78538807215308E-02 
519	 1,78458498562099E-02 
520	 1,77297165107156E-02 
521	 1,82426361047376E-02 
522	 1,78059555749899E-02 
523	 1,56166022307543E-02 
524	 1,59296331848907E-02 
525	 1,78966192372216E-02 
526	 1,83088897793976E-02 
527	 1,75298572554808E-02 
528	 1,60016339260608E-02 
529	 1,58526265754883E-02 
530	 1,62518663663379E-02 
531	 1,60592963812668E-02 
532	 1,64936985374146E-02 
533	 1,72827947024117E-02 
534	 1,67139278635481E-02 
535	 1,65321860713905E-02 
536	 1,75565695023583E-02 
537	 1,74560464938306E-02 
538	 1,67070205061221E-02 
539	 1,67105816996733E-02 
540	 1,71996966777329E-02 
541	 1,77823822017525E-02 
542	 1,69631889712332E-02 
543	 1,59992900918477E-02 
544	 1,61511240650555E-02 
545	 0,016530392468911 
546	 1,67380964841932E-02 
547	 1,61302419026382E-02 
548	 1,58404428769457E-02 
549	 1,63472287450101E-02 
550	 1,66636928836247E-02 
551	 1,68734557255868E-02 
552	 1,73339033471059E-02 
553	 1,69464644666767E-02 
554	 1,58896977260038E-02 
555	 1,62355671424687E-02 
556	 0,016405031170712 
557	 1,52133812090475E-02 
558	 1,54913970097888E-02 
559	 1,66830988767892E-02 
560	 1,59897863775644E-02 
561	 1,59723782868974E-02 
562	 1,72736357882784E-02 
563	 1,73944466808172E-02 
564	 1,66893675550958E-02 
565	 1,59149929100185E-02 
566	 1,62202614438969E-02 
567	 1,73942957225048E-02 
568	 1,75430083904072E-02 
569	 1,73060893313511E-02 
570	 1,71524152559804E-02 
571	 1,70961067315232E-02 
572	 1,70430916859738E-02 
573	 1,67006615563111E-02 
574	 1,66232083038114E-02 
575	 1,69615495991034E-02 
576	 1,73225752869496E-02 
577	 1,76948846657709E-02 
578	 1,81039133691552E-02 
579	 1,89200318752164E-02 
580	 1,97060977267554E-02 
581	 1,87258990569679E-02 
582	 1,84084650298609E-02 
583	 1,98912026012472E-02 
584	 0,020257061868047 
585	 0,019861636380305 
586	 2,00333682444849E-02 
587	 1,99612621296578E-02 
588	 1,96896343103791E-02 
589	 2,03574281561162E-02 
590	 2,11135751280171E-02 
591	 2,11600041351174E-02 
592	 0,021614238219552 
593	 2,21221455740295E-02 
594	 2,09927498222991E-02 
595	 2,04940930777852E-02 
596	 2,14195410346528E-02 
597	 2,12305321184333E-02 
598	 2,06744241730371E-02 
599	 2,12794057522957E-02 
600	 2,15320746036783E-02 
601	 2,11439896279746E-02 
602	 2,06357732016085E-02 
603	 0,020500938772305 
