Wavelength	ABBE00136.asd
325	 4,39804703462075E-02 
326	 0,100367309458219 
327	 0,130583790247688 
328	 0,112330339464547 
329	 0,112466381188491 
330	 0,130714533626421 
331	 0,149892952030472 
332	 2,25717844623261E-02 
333	-9,97501441476071E-02 
334	 0,111553214317975 
335	 0,183820367640735 
336	 6,73169733771004E-02 
337	 0,034444912300078 
338	 3,92500550931498E-02 
339	 3,46700848440457E-02 
340	 7,41136449720211E-02 
341	 0,107560799981417 
342	 3,11246729405373E-02 
343	 2,58587364351858E-02 
344	 0,104843560883336 
345	 7,69849776183134E-02 
346	 4,53741571191742E-02 
347	 0,110998226726562 
348	 8,60204791454921E-02 
349	 2,66342174984568E-03 
350	 1,66251120114374E-02 
351	 0,043712465878071 
352	 5,23122319089149E-02 
353	 5,40422487541477E-02 
354	 4,85176231900079E-02 
355	 0,036111102703717 
356	 3,78501751992199E-02 
357	 4,97965893029702E-02 
358	 5,22915863262386E-02 
359	 4,40006586398082E-02 
360	 0,028100057445808 
361	 3,33909042063528E-02 
362	 4,96322848982695E-02 
363	 5,86481587483305E-02 
364	 5,43283585416441E-02 
365	 3,99935183910125E-02 
366	 3,25323041920267E-02 
367	 3,53741128083749E-02 
368	 4,75796804420073E-02 
369	 0,049638528794527 
370	 4,52402007834642E-02 
371	 4,50848877175413E-02 
372	 5,20118589640904E-02 
373	 6,09530872815054E-02 
374	 4,52511747110491E-02 
375	 4,00871616548559E-02 
376	 6,81359403232774E-02 
377	 7,17849697624712E-02 
378	 5,45507312472144E-02 
379	 3,95653624802125E-02 
380	 4,09982581855726E-02 
381	 5,86819101505396E-02 
382	 6,02620372900773E-02 
383	 5,25811232768272E-02 
384	 4,41265637390866E-02 
385	 3,27434335110572E-02 
386	 2,54062668670041E-02 
387	 0,038853330005102 
388	 5,31495100037504E-02 
389	 5,89317906335372E-02 
390	 5,39480303244445E-02 
391	 5,13275864042628E-02 
392	 6,60558527216887E-02 
393	 0,066933670289367 
394	 5,43414556409397E-02 
395	 4,81130199929944E-02 
396	 4,79548967737832E-02 
397	 5,23977023494468E-02 
398	 4,95934230252602E-02 
399	 4,45823584855446E-02 
400	 4,69517998684957E-02 
401	 4,54520371929462E-02 
402	 0,040527853621893 
403	 4,48228297853059E-02 
404	 4,80686762511602E-02 
405	 4,36286716835308E-02 
406	 3,75070620394088E-02 
407	 3,33139791398267E-02 
408	 3,62564575754192E-02 
409	 3,72419014226095E-02 
410	 3,56850058822475E-02 
411	 4,25146088612759E-02 
412	 5,02692333983818E-02 
413	 5,18828750062045E-02 
414	 4,90730133276073E-02 
415	 4,43112639215211E-02 
416	 4,19040477703201E-02 
417	 4,45590363590768E-02 
418	 5,10042340279048E-02 
419	 4,67818477974176E-02 
420	 4,02781461240237E-02 
421	 4,35393427638282E-02 
422	 4,80894957712721E-02 
423	 5,00109605587156E-02 
424	 4,24781877891412E-02 
425	 3,93726163356871E-02 
426	 4,77338912680911E-02 
427	 5,01967340533704E-02 
428	 4,78420266968409E-02 
429	 0,046651281992319 
430	 4,53532667878298E-02 
431	 4,50038850113354E-02 
432	 5,10443731500012E-02 
433	 0,054986638669315 
434	 4,98490746439976E-02 
435	 4,69969288309286E-02 
436	 4,75872822197318E-02 
437	 4,87837306551342E-02 
438	 0,049668828535088 
439	 4,98756748776638E-02 
440	 5,08631348582273E-02 
441	 5,15926711176189E-02 
442	 5,06342720491729E-02 
443	 5,04397153159637E-02 
444	 5,13155238059397E-02 
445	 5,21232521441213E-02 
446	 5,28079700839826E-02 
447	 5,32475270714893E-02 
448	 5,25672373178057E-02 
449	 5,21821671487029E-02 
450	 5,49226706669037E-02 
451	 5,73973234961139E-02 
452	 5,78736752818582E-02 
453	 5,40423391050032E-02 
454	 5,09589983444339E-02 
455	 0,053026477266217 
456	 5,40901465442345E-02 
457	 0,05344298862629 
458	 5,23428704231247E-02 
459	 5,25933707640336E-02 
460	 5,45125623953095E-02 
461	 5,43595411138303E-02 
462	 5,35081693790721E-02 
463	 5,42466654813025E-02 
464	 5,46329418604035E-02 
465	 5,46931736470108E-02 
466	 5,63104029171467E-02 
467	 0,057322988464917 
468	 5,64605824052265E-02 
469	 5,57881392922838E-02 
470	 5,60593256346542E-02 
471	 5,82744514807103E-02 
472	 5,92517101825273E-02 
473	 5,81484728128429E-02 
474	 5,65119074853691E-02 
475	 5,53741728196694E-02 
476	 0,055648484232771 
477	 5,70624381762552E-02 
478	 5,89932507243976E-02 
479	 6,00915102072355E-02 
480	 6,15373621317773E-02 
481	 0,063248817431126 
482	 6,09459403754731E-02 
483	 5,80227663207756E-02 
484	 6,01029875189058E-02 
485	 6,11634877686751E-02 
486	 6,00234641104392E-02 
487	 5,85448783645933E-02 
488	 5,76272259182262E-02 
489	 5,79994196551785E-02 
490	 5,99250461860692E-02 
491	 6,21198128802173E-02 
492	 6,17840520441379E-02 
493	 6,15375591569402E-02 
494	 6,20234162830378E-02 
495	 6,13774436958364E-02 
496	 6,08839735796096E-02 
497	 0,062066211476738 
498	 0,061426412869757 
499	 5,94549846540689E-02 
500	 5,99978830924939E-02 
501	 0,061302189490048 
502	 6,23735979208902E-02 
503	 6,36496279855507E-02 
504	 6,49699681040016E-02 
505	 0,066216315947528 
506	 6,55797818203924E-02 
507	 6,34609549089505E-02 
508	 6,39344368880278E-02 
509	 6,48027027119694E-02 
510	 6,40311878856651E-02 
511	 6,39513149693325E-02 
512	 6,50617411537122E-02 
513	 6,79268565444259E-02 
514	 0,068897693097666 
515	 6,69804368304552E-02 
516	 6,71076713279185E-02 
517	 0,068543735684194 
518	 6,95730077709242E-02 
519	 0,069824489252663 
520	 6,94083011015893E-02 
521	 0,069416295474194 
522	 6,90478311606298E-02 
523	 6,79395210819314E-02 
524	 6,88607360264751E-02 
525	 7,06831462240884E-02 
526	 6,97721010028126E-02 
527	 6,97649579817837E-02 
528	 0,071378940962739 
529	 7,15162529001042E-02 
530	 7,08013070897782E-02 
531	 7,02250787351416E-02 
532	 7,06671435548941E-02 
533	 7,19103341289361E-02 
534	 7,25550058508542E-02 
535	 7,30322644865159E-02 
536	 7,35905570178152E-02 
537	 7,42018830793769E-02 
538	 7,48345003807172E-02 
539	 7,55539128659065E-02 
540	 7,50573826036841E-02 
541	 7,36038355512199E-02 
542	 7,42324976562128E-02 
543	 7,55483990809603E-02 
544	 7,60520632515294E-02 
545	 7,62952282437377E-02 
546	 7,63995998339611E-02 
547	 7,64236408090743E-02 
548	 7,66371619423451E-02 
549	 7,71645472463565E-02 
550	 7,77664341872292E-02 
551	 7,84251035329363E-02 
552	 7,92332076484329E-02 
553	 7,87458714498417E-02 
554	 7,73622585943745E-02 
555	 7,83778278843939E-02 
556	 7,96150904579091E-02 
557	 7,93218829540724E-02 
558	 8,00291263020165E-02 
559	 8,12450532640274E-02 
560	 8,05671537048179E-02 
561	 0,08022661506769 
562	 8,08885001814916E-02 
563	 8,06981214236865E-02 
564	 8,03631079848701E-02 
565	 8,10053822672598E-02 
566	 8,19505732685412E-02 
567	 8,27758375654437E-02 
568	 0,082656802768815 
569	 8,26431055215914E-02 
570	 8,33834856805579E-02 
571	 8,35735503546426E-02 
572	 8,32621711608654E-02 
573	 0,082920849110478 
574	 8,30153849098483E-02 
575	 8,36540033036149E-02 
576	 8,42127738971245E-02 
577	 8,47194966864419E-02 
578	 0,085259861033548 
579	 8,57707312741663E-02 
580	 8,62033096001967E-02 
581	 8,64598952338339E-02 
582	 8,66878279370279E-02 
583	 8,69693986959955E-02 
584	 8,71545284369958E-02 
585	 8,74636841587574E-02 
586	 0,088375153024144 
587	 8,85324831434683E-02 
588	 8,79487589396291E-02 
589	 8,86407776561334E-02 
590	 8,96614619398433E-02 
591	 9,00402308011298E-02 
592	 9,00371850142834E-02 
593	 8,97699434793147E-02 
594	 0,089322276924981 
595	 8,93919141944596E-02 
596	 9,02260554126685E-02 
597	 9,10258531499723E-02 
598	 9,13307153937853E-02 
599	 9,06088266013296E-02 
600	 9,01416448849983E-02 
601	 9,03040611358071E-02 
602	 9,09091486709602E-02 
603	 9,13450878779235E-02 
604	 9,11544426826473E-02 
605	 9,09552822553297E-02 
606	 9,08805397553457E-02 
607	 9,09357010340183E-02 
608	 9,11788658447695E-02 
609	 9,15187430519287E-02 
610	 9,13809805778291E-02 
611	 9,10594897863687E-02 
612	 9,09773641271159E-02 
613	 9,06709907215909E-02 
614	 9,02654597839117E-02 
615	 0,090489868014064 
616	 9,08773495757508E-02 
617	 9,11031014699131E-02 
618	 9,11687996709983E-02 
619	 9,11882752731381E-02 
620	 0,091420799778014 
621	 9,14631622058826E-02 
622	 9,12367505572989E-02 
623	 9,09655807744828E-02 
624	 9,10559800001234E-02 
625	 9,18512887720595E-02 
626	 0,09178216323134 
627	 9,11457644938561E-02 
628	 9,18797464083205E-02 
629	 9,24649293349036E-02 
630	 9,22381581113171E-02 
631	 9,24409251247791E-02 
632	 9,28787188840097E-02 
633	 9,30066064067489E-02 
634	 9,31082812868186E-02 
635	 9,32631942266146E-02 
636	 0,093521067225134 
637	 9,35669415886761E-02 
638	 9,32194680141361E-02 
639	 9,37837721004625E-02 
640	 9,48500123618677E-02 
641	 9,47559718404126E-02 
642	 9,48158778674203E-02 
643	 9,53748637295133E-02 
644	 9,51785379051157E-02 
645	 9,48993651607281E-02 
646	 9,55411160985401E-02 
647	 9,55969749342459E-02 
648	 9,50733830304848E-02 
649	 0,095313650112622 
650	 9,58785791974047E-02 
651	 9,63546336012169E-02 
652	 9,58917655039958E-02 
653	 9,48588291173486E-02 
654	 9,42238708342116E-02 
655	 9,38464732854126E-02 
656	 9,37139294592975E-02 
657	 9,38386788508477E-02 
658	 9,37135336599307E-02 
659	 0,092866398722023 
660	 9,25248625515907E-02 
661	 0,092690610417303 
662	 9,25521785290749E-02 
663	 9,24047988047271E-02 
664	 9,23124331407677E-02 
665	 9,17749047672872E-02 
666	 0,091052173041256 
667	 9,05957638243436E-02 
668	 9,06842580454661E-02 
669	 9,11707103899156E-02 
670	 0,091135404413061 
671	 9,09777373549313E-02 
672	 9,10370668835888E-02 
673	 9,11617893792204E-02 
674	 9,13197518786333E-02 
675	 9,15102652534122E-02 
676	 9,15932689113392E-02 
677	 9,15436450606473E-02 
678	 0,091458263402652 
679	 9,17506560537633E-02 
680	 9,28693667258194E-02 
681	 9,34932493459138E-02 
682	 9,35527633565834E-02 
683	 9,39206644315983E-02 
684	 9,44323032687156E-02 
685	 9,49548817160141E-02 
686	 9,50173360778495E-02 
687	 9,52955322867343E-02 
688	 9,71443403676777E-02 
689	 9,84339204697338E-02 
690	 9,87216588954661E-02 
691	 9,92146693734272E-02 
692	 0,100016814265362 
693	 0,101163119833294 
694	 0,102331544465414 
695	 0,103549784805133 
696	 0,10512794620693 
697	 0,106541007204126 
698	 0,107626770175167 
699	 0,108843032530597 
700	 0,110270148699084 
701	 0,111948110755039 
702	 0,113482553706934 
703	 0,114911149709005 
704	 0,116845016526586 
705	 0,118421340188723 
706	 0,119187322792787 
707	 0,120346252358504 
708	 0,121700548564053 
709	 0,122517771994663 
710	 0,123620705810939 
711	 0,125092648152676 
712	 0,12616289797913 
713	 0,126934184084667 
714	 0,127559175702119 
715	 0,128443470680449 
716	 0,129395214140837 
717	 0,129600498259783 
718	 0,130218231065308 
719	 0,131499236498874 
720	 0,13173767586928 
721	 0,131820780429673 
722	 0,133064246761555 
723	 0,133601544771786 
724	 0,133407016874828 
725	 0,133947094679444 
726	 0,134634138611158 
727	 0,135083739501055 
728	 0,1352567648006 
729	 0,135321737853176 
730	 0,135583681026605 
731	 0,135964741362327 
732	 0,136360704562916 
733	 0,136378012334696 
734	 0,136529195422652 
735	 0,137217952108303 
736	 0,137517028356236 
737	 0,137549053065966 
738	 0,138087754227443 
739	 0,138453362747134 
740	 0,138468950212864 
741	 0,138613626269025 
742	 0,138966054103808 
743	 0,139555175760383 
744	 0,139664059039611 
745	 0,139404264865378 
746	 0,139633109599698 
747	 0,140053185063959 
748	 0,140457190557025 
749	 0,140550879199751 
750	 0,14045678630745 
751	 0,140413716838121 
752	 0,140593280273666 
753	 0,140965121032985 
754	 0,141204590798165 
755	 0,141337584959559 
756	 0,141381627483676 
757	 0,141220683295771 
758	 0,141207683941181 
759	 0,142113788171369 
760	 0,142738181590849 
761	 0,142767710504638 
762	 0,142826792804626 
763	 0,142960028837135 
764	 0,14317607889436 
765	 0,14332844015094 
