Wavelength	ABBE00251.asd
325	 1,82755851146275E-02 
326	 0,212944875754793 
327	 0,186207335224598 
328	-0,106160865448076 
329	-8,43843437758245E-02 
330	 5,96408791430462E-02 
331	 6,86769329538648E-02 
332	 1,04626543234787E-02 
333	-2,96796227028785E-02 
334	 8,25528596072625E-02 
335	 0,19005838011676 
336	 0,23490826583844 
337	 0,142168096694255 
338	 2,24441016426235E-02 
339	-4,45916776259204E-02 
340	 4,70459596789755E-02 
341	 0,163870757938259 
342	 3,40004637487086E-02 
343	-2,68302234799197E-02 
344	 3,74518941562724E-02 
345	 8,82130759487141E-02 
346	 8,87105266872002E-02 
347	 2,12927308204028E-02 
348	 0,019426359594274 
349	 7,05349163198086E-02 
350	 8,28977702300854E-02 
351	 8,94335230759464E-02 
352	 9,52387186944077E-02 
353	 0,063565714866392 
354	 1,90350935660441E-02 
355	 1,53073423790168E-03 
356	 0,02028096168477 
357	 5,91675808398472E-02 
358	 7,91247999237867E-02 
359	 6,36021061390509E-02 
360	 1,67442743403348E-02 
361	 3,01210079915972E-02 
362	 6,52709728630544E-02 
363	 5,55282979438675E-02 
364	 4,83128022406066E-02 
365	 4,97778721629826E-02 
366	 4,02271079318784E-02 
367	 4,17856447108117E-02 
368	 6,32346070820717E-02 
369	 6,95850110504139E-02 
370	 6,08797891300507E-02 
371	 4,40894421807053E-02 
372	 3,69057271501766E-02 
373	 0,041034328980407 
374	 3,85889412469984E-02 
375	 2,86225335598551E-02 
376	 1,43029163984401E-02 
377	 2,81054150768075E-02 
378	 5,49994472026728E-02 
379	 5,45107959271283E-02 
380	 4,24643060941909E-02 
381	 2,98146254149591E-02 
382	 5,15767084961294E-02 
383	 6,61620436345512E-02 
384	 0,038975378579478 
385	 3,89477196337441E-02 
386	 5,92453064142026E-02 
387	 4,68060823192776E-02 
388	 3,72032302248602E-02 
389	 4,04831993585585E-02 
390	 3,22145843036188E-02 
391	 2,48080343565829E-02 
392	 3,46697372114138E-02 
393	 0,048185828060704 
394	 5,74712005443807E-02 
395	 4,98389930336255E-02 
396	 4,43905056794261E-02 
397	 5,02456782479909E-02 
398	 5,39004485896039E-02 
399	 5,40367530373564E-02 
400	 5,11765708439627E-02 
401	 4,55792433273845E-02 
402	 3,97839422675095E-02 
403	 4,22306188146813E-02 
404	 4,15713373775666E-02 
405	 3,14531182143861E-02 
406	 0,028450048070461 
407	 3,26853502285442E-02 
408	 3,94798508534117E-02 
409	 4,60253154172574E-02 
410	 5,02160912253094E-02 
411	 4,83852075181508E-02 
412	 4,40074739925552E-02 
413	 4,05742281422867E-02 
414	 0,040014454448449 
415	 4,14091977054869E-02 
416	 4,07979946363657E-02 
417	 4,34429756132112E-02 
418	 0,04927711592146 
419	 4,49862114186501E-02 
420	 3,91068593637019E-02 
421	 4,36891551055365E-02 
422	 4,72869110888362E-02 
423	 0,047275271619861 
424	 4,37200767229667E-02 
425	 4,23489008952353E-02 
426	 4,59850478070936E-02 
427	 4,64453183503522E-02 
428	 4,46995593879589E-02 
429	 4,43351882840588E-02 
430	 4,48714047609082E-02 
431	 4,56127658499993E-02 
432	 4,34967834853876E-02 
433	 4,27028617585439E-02 
434	 4,64903298654965E-02 
435	 4,51972170842535E-02 
436	 4,14185981455709E-02 
437	 4,67254011937525E-02 
438	 4,94436690670551E-02 
439	 4,63345085335419E-02 
440	 4,79958511309508E-02 
441	 5,11810564856382E-02 
442	 5,07207184347317E-02 
443	 0,049958439467682 
444	 5,00132368846035E-02 
445	 5,23134234066688E-02 
446	 5,26067246722217E-02 
447	 4,89010417470886E-02 
448	 4,79465237987688E-02 
449	 4,96666725029848E-02 
450	 5,23703482433358E-02 
451	 5,20902267058815E-02 
452	 4,91666718482708E-02 
453	 5,24041583443811E-02 
454	 5,45595431126263E-02 
455	 4,91536984046098E-02 
456	 4,62011539218463E-02 
457	 4,67884117330203E-02 
458	 4,82522515685834E-02 
459	 4,98181432960203E-02 
460	 5,08861623707285E-02 
461	 5,13455985887822E-02 
462	 5,20520510747007E-02 
463	 5,41413355718829E-02 
464	 5,46743617033147E-02 
465	 5,33332893060191E-02 
466	 5,12976651103099E-02 
467	 0,051414783219991 
468	 5,50115159505393E-02 
469	 5,58503487391572E-02 
470	 5,49356111379899E-02 
471	 5,63092805222237E-02 
472	 5,67089671902687E-02 
473	 5,55605486432071E-02 
474	 5,49066621378311E-02 
475	 0,054869803722364 
476	 5,54531706304188E-02 
477	 5,68484704405403E-02 
478	 5,82582760916235E-02 
479	 5,78170121602007E-02 
480	 5,63074974775843E-02 
481	 0,054409366247783 
482	 5,34567601069278E-02 
483	 5,40624311305891E-02 
484	 5,68440810236204E-02 
485	 5,97147083569143E-02 
486	 6,10764149876898E-02 
487	 5,75647527105647E-02 
488	 5,45639050505553E-02 
489	 5,61558242522432E-02 
490	 5,96902927956128E-02 
491	 6,24416175867559E-02 
492	 5,90474041384036E-02 
493	 5,82098664796382E-02 
494	 0,061639659327419 
495	 6,05443462493537E-02 
496	 5,78233004433978E-02 
497	 0,057439487819066 
498	 0,058202397829641 
499	 5,92642067968132E-02 
500	 5,86199769871668E-02 
501	 5,84177042859883E-02 
502	 5,98252378142004E-02 
503	 6,19785890831361E-02 
504	 6,33590826800111E-02 
505	 6,15006569451363E-02 
506	 6,06984066545512E-02 
507	 6,17398260848243E-02 
508	 6,17739169738116E-02 
509	 6,14959902568248E-02 
510	 6,16401915902753E-02 
511	 6,18640196639596E-02 
512	 6,25698373535903E-02 
513	 6,52987738575245E-02 
514	 6,62353691554333E-02 
515	 6,44212569787573E-02 
516	 6,54217297848916E-02 
517	 6,74305030392858E-02 
518	 6,72175864713165E-02 
519	 6,61835701555549E-02 
520	 6,52183015517782E-02 
521	 6,62357942222608E-02 
522	 6,70490974687508E-02 
523	 6,62060951764928E-02 
524	 6,61253570014466E-02 
525	 6,69495965579155E-02 
526	 6,82516958414514E-02 
527	 6,90414646828925E-02 
528	 6,89340474390727E-02 
529	 6,82511034819401E-02 
530	 6,77356146593028E-02 
531	 6,81685623828677E-02 
532	 6,88397963225764E-02 
533	 6,95558353011537E-02 
534	 7,04100029868778E-02 
535	 7,08059791203041E-02 
536	 7,04938999398203E-02 
537	 7,05419945540961E-02 
538	 7,09171960734547E-02 
539	 7,12495103187304E-02 
540	 7,17432875498936E-02 
541	 7,23471983134182E-02 
542	 7,26859666957727E-02 
543	 7,27090975855507E-02 
544	 7,24382157916578E-02 
545	 7,30113703084291E-02 
546	 7,39440675731076E-02 
547	 7,30606646658725E-02 
548	 7,29313902351364E-02 
549	 0,074532264067988 
550	 7,52018327504368E-02 
551	 7,53027219213872E-02 
552	 7,58947992210599E-02 
553	 7,60122351486096E-02 
554	 7,57514271931162E-02 
555	 7,66519120217679E-02 
556	 7,70945628616865E-02 
557	 7,58849395609305E-02 
558	 7,59075673857333E-02 
559	 0,076903788354939 
560	 0,076789643369479 
561	 7,71146107404664E-02 
562	 0,078226245544149 
563	 7,85626751004572E-02 
564	 7,83032130879051E-02 
565	 7,78608958162036E-02 
566	 7,85739379557488E-02 
567	 8,01718933956493E-02 
568	 8,04187709827038E-02 
569	 8,03399653781593E-02 
570	 8,06249455956883E-02 
571	 8,05681128529595E-02 
572	 0,08042776009497 
573	 8,09900013892648E-02 
574	 8,13081531169883E-02 
575	 8,12613744958782E-02 
576	 8,21022420351094E-02 
577	 8,30515800222946E-02 
578	 8,31630749480437E-02 
579	 8,33669218844909E-02 
580	 8,36544455382448E-02 
581	 8,31830208678446E-02 
582	 0,083305149306724 
583	 8,46022925902727E-02 
584	 8,51420939425173E-02 
585	 8,50015144016309E-02 
586	 8,47461388174239E-02 
587	 8,48569340140471E-02 
588	 8,54325006818234E-02 
589	 8,60536026861034E-02 
590	 8,63674287704704E-02 
591	 8,61176154398528E-02 
592	 8,63182050074834E-02 
593	 8,69113593949431E-02 
594	 8,71754244996151E-02 
595	 0,087246775685412 
596	 8,72644138628033E-02 
597	 8,78615538471939E-02 
598	 8,84763025860837E-02 
599	 8,81654727784722E-02 
600	 8,82990705874122E-02 
601	 8,89146795061622E-02 
602	 0,088547426153737 
603	 8,82708633570274E-02 
604	 8,88453273981883E-02 
605	 8,85415146651102E-02 
606	 0,087682572958982 
607	 8,77355776449159E-02 
608	 8,79173849407404E-02 
609	 8,79944859129445E-02 
610	 8,82714381461953E-02 
611	 8,85608850028329E-02 
612	 8,86143990015133E-02 
613	 8,83096472838391E-02 
614	 8,78295763237334E-02 
615	 8,78271480002772E-02 
616	 0,088025872478075 
617	 8,81908344169143E-02 
618	 8,78382382864416E-02 
619	 8,75261316290993E-02 
620	 8,85407345744632E-02 
621	 0,089232441618872 
622	 8,91326655910877E-02 
623	 0,088875013049528 
624	 8,88823321922149E-02 
625	 8,95107447277936E-02 
626	 8,96466824872376E-02 
627	 8,93182784970361E-02 
628	 8,93290426537414E-02 
629	 8,94560231664946E-02 
630	 8,96046585421406E-02 
631	 0,089797583097804 
632	 9,01209246425029E-02 
633	 9,07529202032343E-02 
